source_id,journal_name,year,count
S168863142,Journal of Social Issues (JSI),1948,57
S168863142,Journal of Social Issues (JSI),1957,57
S168863142,Journal of Social Issues (JSI),1972,57
S168863142,Journal of Social Issues (JSI),1992,57
S168863142,Journal of Social Issues (JSI),1993,57
S168863142,Journal of Social Issues (JSI),1995,57
S168863142,Journal of Social Issues (JSI),2015,57
S168863142,Journal of Social Issues (JSI),2025,57
S168863142,Journal of Social Issues (JSI),1970,56
S168863142,Journal of Social Issues (JSI),1979,56
S168863142,Journal of Social Issues (JSI),2007,56
S168863142,Journal of Social Issues (JSI),2008,56
S168863142,Journal of Social Issues (JSI),1955,55
S168863142,Journal of Social Issues (JSI),1990,55
S168863142,Journal of Social Issues (JSI),1996,55
S168863142,Journal of Social Issues (JSI),2000,55
S168863142,Journal of Social Issues (JSI),2004,55
S168863142,Journal of Social Issues (JSI),2017,55
S168863142,Journal of Social Issues (JSI),1980,54
S168863142,Journal of Social Issues (JSI),1982,54
S168863142,Journal of Social Issues (JSI),2010,54
S168863142,Journal of Social Issues (JSI),2016,54
S168863142,Journal of Social Issues (JSI),2018,54
S168863142,Journal of Social Issues (JSI),1959,53
S168863142,Journal of Social Issues (JSI),1989,53
S168863142,Journal of Social Issues (JSI),1991,53
S168863142,Journal of Social Issues (JSI),1999,53
S168863142,Journal of Social Issues (JSI),2002,53
S168863142,Journal of Social Issues (JSI),2006,53
S168863142,Journal of Social Issues (JSI),2014,53
S168863142,Journal of Social Issues (JSI),2020,53
S168863142,Journal of Social Issues (JSI),1952,52
S168863142,Journal of Social Issues (JSI),1956,52
S168863142,Journal of Social Issues (JSI),1981,52
S168863142,Journal of Social Issues (JSI),1984,52
S168863142,Journal of Social Issues (JSI),2003,52
S168863142,Journal of Social Issues (JSI),2012,52
S168863142,Journal of Social Issues (JSI),1950,51
S168863142,Journal of Social Issues (JSI),1954,51
S168863142,Journal of Social Issues (JSI),2001,51
S168863142,Journal of Social Issues (JSI),1967,50
S168863142,Journal of Social Issues (JSI),1958,49
S168863142,Journal of Social Issues (JSI),2005,49
S168863142,Journal of Social Issues (JSI),2009,49
S168863142,Journal of Social Issues (JSI),1949,48
S168863142,Journal of Social Issues (JSI),1994,48
S168863142,Journal of Social Issues (JSI),1947,47
S168863142,Journal of Social Issues (JSI),2013,47
S168863142,Journal of Social Issues (JSI),1951,46
S168863142,Journal of Social Issues (JSI),1966,46
S168863142,Journal of Social Issues (JSI),1946,45
S168863142,Journal of Social Issues (JSI),1960,44
S168863142,Journal of Social Issues (JSI),1965,44
S168863142,Journal of Social Issues (JSI),1953,43
S168863142,Journal of Social Issues (JSI),1961,43
S168863142,Journal of Social Issues (JSI),1964,42
S168863142,Journal of Social Issues (JSI),1963,38
S168863142,Journal of Social Issues (JSI),1962,37
S168863142,Journal of Social Issues (JSI),2023,25
S96629499,Ethnic and Racial Studies,2025,361
S96629499,Ethnic and Racial Studies,2017,348
S96629499,Ethnic and Racial Studies,2024,337
S96629499,Ethnic and Racial Studies,2016,310
S96629499,Ethnic and Racial Studies,2021,310
S96629499,Ethnic and Racial Studies,2023,304
S96629499,Ethnic and Racial Studies,2022,301
S96629499,Ethnic and Racial Studies,2015,295
S96629499,Ethnic and Racial Studies,2020,293
S96629499,Ethnic and Racial Studies,2014,267
S96629499,Ethnic and Racial Studies,2019,264
S96629499,Ethnic and Racial Studies,2011,256
S96629499,Ethnic and Racial Studies,2012,253
S96629499,Ethnic and Racial Studies,2018,212
S96629499,Ethnic and Racial Studies,2013,193
S96629499,Ethnic and Racial Studies,2008,119
S96629499,Ethnic and Racial Studies,2010,92
S96629499,Ethnic and Racial Studies,2009,90
S96629499,Ethnic and Racial Studies,2003,74
S96629499,Ethnic and Racial Studies,2007,65
S96629499,Ethnic and Racial Studies,2004,62
S96629499,Ethnic and Racial Studies,1998,60
S96629499,Ethnic and Racial Studies,2006,60
S96629499,Ethnic and Racial Studies,2005,56
S96629499,Ethnic and Racial Studies,2000,54
S96629499,Ethnic and Racial Studies,2001,54
S96629499,Ethnic and Racial Studies,2002,54
S96629499,Ethnic and Racial Studies,1997,51
S96629499,Ethnic and Racial Studies,1996,50
S96629499,Ethnic and Racial Studies,1999,48
S96629499,Ethnic and Racial Studies,1995,45
S96629499,Ethnic and Racial Studies,1992,43
S96629499,Ethnic and Racial Studies,1986,42
S96629499,Ethnic and Racial Studies,1994,42
S96629499,Ethnic and Racial Studies,1985,41
S96629499,Ethnic and Racial Studies,1993,40
S96629499,Ethnic and Racial Studies,1982,39
S96629499,Ethnic and Racial Studies,1984,39
S96629499,Ethnic and Racial Studies,1989,39
S96629499,Ethnic and Racial Studies,1991,38
S96629499,Ethnic and Racial Studies,1980,37
S96629499,Ethnic and Racial Studies,1979,36
S96629499,Ethnic and Racial Studies,1983,36
S96629499,Ethnic and Racial Studies,1981,35
S96629499,Ethnic and Racial Studies,1990,35
S96629499,Ethnic and Racial Studies,1988,34
S96629499,Ethnic and Racial Studies,1987,33
S96629499,Ethnic and Racial Studies,1978,30
S96629499,Ethnic and Racial Studies,1800,1
S149872823,Journal of Ethnic and Migration Studies (JEMS),2019,274
S149872823,Journal of Ethnic and Migration Studies (JEMS),2025,260
S149872823,Journal of Ethnic and Migration Studies (JEMS),2017,254
S149872823,Journal of Ethnic and Migration Studies (JEMS),2024,248
S149872823,Journal of Ethnic and Migration Studies (JEMS),2023,247
S149872823,Journal of Ethnic and Migration Studies (JEMS),2020,232
S149872823,Journal of Ethnic and Migration Studies (JEMS),2018,209
S149872823,Journal of Ethnic and Migration Studies (JEMS),2016,187
S149872823,Journal of Ethnic and Migration Studies (JEMS),2022,182
S149872823,Journal of Ethnic and Migration Studies (JEMS),2021,175
S149872823,Journal of Ethnic and Migration Studies (JEMS),2013,155
S149872823,Journal of Ethnic and Migration Studies (JEMS),2012,135
S149872823,Journal of Ethnic and Migration Studies (JEMS),2009,131
S149872823,Journal of Ethnic and Migration Studies (JEMS),2015,114
S149872823,Journal of Ethnic and Migration Studies (JEMS),2010,113
S149872823,Journal of Ethnic and Migration Studies (JEMS),1972,107
S149872823,Journal of Ethnic and Migration Studies (JEMS),2014,106
S149872823,Journal of Ethnic and Migration Studies (JEMS),2011,105
S149872823,Journal of Ethnic and Migration Studies (JEMS),1974,102
S149872823,Journal of Ethnic and Migration Studies (JEMS),2006,94
S149872823,Journal of Ethnic and Migration Studies (JEMS),2008,80
S149872823,Journal of Ethnic and Migration Studies (JEMS),1981,78
S149872823,Journal of Ethnic and Migration Studies (JEMS),2007,78
S149872823,Journal of Ethnic and Migration Studies (JEMS),2004,75
S149872823,Journal of Ethnic and Migration Studies (JEMS),1975,72
S149872823,Journal of Ethnic and Migration Studies (JEMS),2005,70
S149872823,Journal of Ethnic and Migration Studies (JEMS),1989,68
S149872823,Journal of Ethnic and Migration Studies (JEMS),2001,67
S149872823,Journal of Ethnic and Migration Studies (JEMS),1973,63
S149872823,Journal of Ethnic and Migration Studies (JEMS),1991,62
S149872823,Journal of Ethnic and Migration Studies (JEMS),2003,61
S149872823,Journal of Ethnic and Migration Studies (JEMS),1990,58
S149872823,Journal of Ethnic and Migration Studies (JEMS),1998,54
S149872823,Journal of Ethnic and Migration Studies (JEMS),1996,53
S149872823,Journal of Ethnic and Migration Studies (JEMS),1982,52
S149872823,Journal of Ethnic and Migration Studies (JEMS),1983,52
S149872823,Journal of Ethnic and Migration Studies (JEMS),1995,51
S149872823,Journal of Ethnic and Migration Studies (JEMS),1987,50
S149872823,Journal of Ethnic and Migration Studies (JEMS),1994,49
S149872823,Journal of Ethnic and Migration Studies (JEMS),1999,48
S149872823,Journal of Ethnic and Migration Studies (JEMS),1997,45
S149872823,Journal of Ethnic and Migration Studies (JEMS),2000,42
S149872823,Journal of Ethnic and Migration Studies (JEMS),2002,42
S149872823,Journal of Ethnic and Migration Studies (JEMS),1988,38
S149872823,Journal of Ethnic and Migration Studies (JEMS),1984,27
S149872823,Journal of Ethnic and Migration Studies (JEMS),1977,25
S149872823,Journal of Ethnic and Migration Studies (JEMS),1971,23
S149872823,Journal of Ethnic and Migration Studies (JEMS),1978,21
S149872823,Journal of Ethnic and Migration Studies (JEMS),1992,17
S149872823,Journal of Ethnic and Migration Studies (JEMS),1993,17
S105812952,Du Bois Review: Social Science Research on Race,2011,52
S105812952,Du Bois Review: Social Science Research on Race,2021,40
S105812952,Du Bois Review: Social Science Research on Race,2013,39
S105812952,Du Bois Review: Social Science Research on Race,2010,37
S105812952,Du Bois Review: Social Science Research on Race,2019,37
S105812952,Du Bois Review: Social Science Research on Race,2006,35
S105812952,Du Bois Review: Social Science Research on Race,2016,35
S105812952,Du Bois Review: Social Science Research on Race,2012,34
S105812952,Du Bois Review: Social Science Research on Race,2015,33
S105812952,Du Bois Review: Social Science Research on Race,2009,32
S105812952,Du Bois Review: Social Science Research on Race,2018,32
S105812952,Du Bois Review: Social Science Research on Race,2017,30
S105812952,Du Bois Review: Social Science Research on Race,2014,29
S105812952,Du Bois Review: Social Science Research on Race,2007,28
S105812952,Du Bois Review: Social Science Research on Race,2004,26
S105812952,Du Bois Review: Social Science Research on Race,2020,25
S105812952,Du Bois Review: Social Science Research on Race,2005,23
S105812952,Du Bois Review: Social Science Research on Race,2008,23
S105812952,Du Bois Review: Social Science Research on Race,2023,22
S105812952,Du Bois Review: Social Science Research on Race,2022,20
S105812952,Du Bois Review: Social Science Research on Race,2024,18
S105812952,Du Bois Review: Social Science Research on Race,2025,9
S189112142,Ethnicities,2019,80
S189112142,Ethnicities,2025,75
S189112142,Ethnicities,2023,73
S189112142,Ethnicities,2021,63
S189112142,Ethnicities,2011,57
S189112142,Ethnicities,2014,55
S189112142,Ethnicities,2015,55
S189112142,Ethnicities,2012,53
S189112142,Ethnicities,2013,53
S189112142,Ethnicities,2020,52
S189112142,Ethnicities,2022,52
S189112142,Ethnicities,2018,49
S189112142,Ethnicities,2016,48
S189112142,Ethnicities,2005,37
S189112142,Ethnicities,2006,37
S189112142,Ethnicities,2001,36
S189112142,Ethnicities,2009,34
S189112142,Ethnicities,2007,33
S189112142,Ethnicities,2024,33
S189112142,Ethnicities,2002,32
S189112142,Ethnicities,2008,32
S189112142,Ethnicities,2004,31
S189112142,Ethnicities,2010,31
S189112142,Ethnicities,2017,31
S189112142,Ethnicities,2003,27
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2017,99
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2016,77
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2025,73
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2020,68
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2010,66
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2011,66
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2013,65
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2015,63
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2004,62
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2024,60
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2009,58
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2007,53
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2021,52
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2006,51
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2008,49
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2023,47
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2005,44
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2001,42
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2012,40
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2022,38
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2018,35
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2000,33
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2002,33
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2003,31
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2014,30
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1998,28
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1997,27
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1996,26
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1999,26
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",2019,25
S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1995,24
S141739696,Patterns of Prejudice,1967,89
S141739696,Patterns of Prejudice,1969,86
